,NLDAS_ID,max_land_constr
1297,x106y154,3185825.1066935007
1298,x106y155,3179378.8257017653
1299,x106y156,3168084.1985129346
1300,x106y157,3119667.6918034526
1301,x106y158,3000495.291207211
1302,x106y159,3148942.0723129734
1304,x106y160,3137623.6515222993
1305,x106y161,3135804.6320011998
1306,x106y162,3051483.1960292864
1307,x106y163,3062332.849572087
1308,x106y164,2975340.641043291
1309,x106y165,3014674.8000219567
1310,x106y166,10889535.348728724
1311,x106y167,2960278.515512469
1312,x106y168,3026639.2514390405
1313,x106y169,3031012.8277706946
1315,x106y170,3068471.074380165
1316,x106y171,3069141.2399697355
1317,x106y172,3060837.8824558808
1318,x106y173,2375408.278330347
1319,x106y174,2459371.420548142
1320,x106y175,3026764.1975157834
1321,x106y176,3026045.6581221274
1322,x106y177,3027763.9825502546
1323,x106y178,2827866.6843923246
1324,x106y179,2896672.0305211823
1326,x106y180,1722144.7137611315
1327,x106y181,5508841.869611646
1328,x106y182,9133937.865948683
1329,x106y183,2376463.9904536204
1330,x106y184,2056934.3110257422
1331,x106y185,2692358.3082922925
1332,x106y186,3723737.5395168117
1333,x106y187,1240056.53834758
1334,x106y188,2123187.011866334
1335,x106y189,1762535.5808351294
1337,x106y190,1593225.9507011124
1338,x106y191,1127009.747544035
1339,x106y192,429681.7955729375
1391,x106y53,1722961.3844123408
1392,x106y54,3759938.016528926
1393,x106y55,3755945.047478962
1394,x106y56,3741825.503529999
1395,x106y57,3753305.785123967
1396,x106y58,3745516.5289256196
1397,x106y59,3745929.752066116
1399,x106y60,3740491.009729991
1400,x106y61,3698144.1386404852
1401,x106y62,3580390.730669742
1402,x106y63,3384950.7178067197
1403,x106y64,3186252.233380292
1404,x106y65,7340663.1114356825
1405,x106y66,6804303.285640895
1406,x106y67,5880029.1901955595
1407,x106y68,2075764.4114105029
1408,x106y69,2968279.9064541953
1410,x106y70,3290639.141567519
1411,x106y71,3414863.101093289
1412,x106y72,3646444.1751936222
1413,x106y73,3658322.906078696
1414,x106y74,3648025.859272391
1415,x106y75,3653227.704420359
1416,x106y76,3627758.6624688692
1417,x106y77,3371374.959893987
1418,x106y78,3416675.5346381995
1419,x106y79,3303849.9803562406
1421,x106y80,3608863.6363636367
1422,x106y81,3608884.2975206613
1423,x106y82,3453409.090909091
1424,x106y83,3521487.6033057855
1425,x106y84,3557190.082644628
1426,x106y85,3564421.487603306
1427,x106y86,3597045.4545454546
1428,x106y87,3586033.05785124
1429,x106y88,3568966.94214876
1430,x106y89,3547727.2727272725
1432,x106y90,3546900.826446281
1433,x106y91,3542314.049586777
1434,x106y92,3532534.6525914455
1435,x106y93,3545247.9338842975
1436,x106y94,3537603.305785124
1437,x106y95,3551859.504132231
1438,x106y96,3545950.4132231404
1439,x106y97,3498670.4719844083
1440,x106y98,3516312.447365092
1441,x106y99,3523236.939342174
1444,x107y100,3514074.261411224
1445,x107y101,3496214.0315476987
1446,x107y102,3499043.799313867
1447,x107y103,3451955.977115633
1448,x107y104,3459624.1908198195
1449,x107y105,3433240.333516062
1450,x107y106,3417913.223140496
1451,x107y107,3441126.1235122313
1452,x107y108,3320657.3816211666
1453,x107y109,3110297.8228727435
1455,x107y110,3422860.820263652
1456,x107y111,3394046.661734477
1457,x107y112,3393754.307909723
1458,x107y113,3351749.8609114
1459,x107y114,3152306.3750405693
1460,x107y115,5742066.237591489
1461,x107y116,3313367.530443021
1462,x107y117,3315139.957052339
1463,x107y118,3295993.909041705
1464,x107y119,3377866.0265924027
1466,x107y120,3346032.4461184754
1467,x107y121,25131058.55618723
1468,x107y122,10373027.597949695
1469,x107y123,1473032.733986266
1470,x107y124,3283033.8933524257
1471,x107y125,3338784.628091758
1472,x107y126,3316230.458084695
1473,x107y127,3283684.158345547
1474,x107y128,3252116.702022168
1475,x107y129,3368616.6133442055
1477,x107y130,3298675.7383459564
1478,x107y131,3280633.6335179545
1479,x107y132,3320149.03578096
1480,x107y133,3279977.9646002688
1481,x107y134,3294281.019056271
1482,x107y135,3278058.9716539034
1483,x107y136,3297868.688025204
1484,x107y137,3233926.009896889
1485,x107y138,3192365.6647882005
1486,x107y139,3109368.1127426606
1488,x107y140,2505078.411962358
1489,x107y141,3821353.771967777
1490,x107y142,2531125.6416317523
1491,x107y143,6401021.424021156
1492,x107y144,2248820.893286039
1493,x107y145,3124455.5542223705
1494,x107y146,3216176.0773591334
1495,x107y147,3161339.076549684
1496,x107y148,3073381.9466208946
1497,x107y149,9408140.746633919
1499,x107y150,17324649.162959315
1500,x107y151,53774985.27139449
1501,x107y152,25327843.815112405
1502,x107y153,3049523.383345231
1503,x107y154,3184063.5635367595
1504,x107y155,3180392.5619834713
1505,x107y156,3151782.076984282
1506,x107y157,2903680.944509247
1507,x107y158,3092932.731174754
1508,x107y159,3152479.3388429754
1510,x107y160,3131411.9784346954
1511,x107y161,3057466.473511341
1512,x107y162,3013987.0686065336
1513,x107y163,2782684.8913723254
1514,x107y164,2542550.244560305
1515,x107y165,2893038.4495552164
1516,x107y166,2776942.0394466324
1517,x107y167,3849554.2972426894
1518,x107y168,2874099.4245101586
1519,x107y169,2761319.091476315
1521,x107y170,2999082.0442400323
1522,x107y171,3042405.768810022
1523,x107y172,2882891.286402823
1524,x107y173,2236626.1957302643
1525,x107y174,2807642.282221194
1526,x107y175,3036482.7867004373
1527,x107y176,2980257.4351878786
1528,x107y177,2948264.499674679
1529,x107y178,2526748.0949882455
1530,x107y179,2267776.764700344
1532,x107y180,1789132.3416355099
1533,x107y181,1666654.7775006734
1534,x107y182,2404757.879910503
1535,x107y183,2953108.43159714
1536,x107y184,2209634.2266836897
1537,x107y185,2273370.642506703
1538,x107y186,1655597.844165621
1539,x107y187,1589559.797505473
1540,x107y188,1661314.0957845822
1541,x107y189,1312507.0525987046
1543,x107y190,1523130.2245201343
1544,x107y191,1103486.6581685282
1545,x107y192,164101.6911280036
1598,x107y53,2921136.3636363633
1599,x107y54,3770702.479338843
1600,x107y55,3766095.041322314
1601,x107y56,3753450.4132231404
1602,x107y57,3745041.3223140496
1603,x107y58,3745674.665705193
1604,x107y59,3745282.103721722
1606,x107y60,3739380.1069355323
1607,x107y61,3586771.575008462
1608,x107y62,6630807.934381777
1609,x107y63,6512690.2754810285
1610,x107y64,6607400.574387949
1611,x107y65,3521425.446006119
1612,x107y66,3383808.976709399
1613,x107y67,10755857.650410311
1614,x107y68,1619723.2975082826
1615,x107y69,3214401.2192643746
1617,x107y70,3421006.260530606
1618,x107y71,3566330.1767295767
1619,x107y72,3579113.1210804195
1620,x107y73,3630297.922996008
1621,x107y74,3667596.63606252
1622,x107y75,3645214.585271278
1623,x107y76,3636726.7616693657
1624,x107y77,3617255.3454664843
1625,x107y78,3584285.3353639008
1626,x107y79,3604297.520661157
1628,x107y80,3537699.4590936224
1629,x107y81,3484979.3388429754
1630,x107y82,3193305.785123967
1631,x107y83,3564421.487603306
1632,x107y84,3565433.884297521
1633,x107y85,3580805.785123967
1634,x107y86,3581363.6363636367
1635,x107y87,3590433.884297521
1636,x107y88,3550454.5454545454
1637,x107y89,3574359.504132231
1639,x107y90,3574152.892561984
1640,x107y91,3565805.785123967
1641,x107y92,3564793.388429752
1642,x107y93,3553264.4628099175
1643,x107y94,3509704.074079049
1644,x107y95,3488030.5203600405
1645,x107y96,3539483.4710743804
1646,x107y97,3500771.046431334
1647,x107y98,3532467.0296984036
1648,x107y99,3521487.6033057855
1651,x108y100,3520640.495867769
1652,x108y101,3513491.73553719
1653,x108y102,3444361.8882165775
1654,x108y103,3409694.9791917554
1655,x108y104,3455728.2132632528
1656,x108y105,3458126.8984259996
1657,x108y106,3457780.8113447516
1658,x108y107,3326677.4258904275
1659,x108y108,3276799.605914858
1660,x108y109,3386143.9846736966
1662,x108y110,3441446.5855714274
1663,x108y111,3407854.2379743536
1664,x108y112,3409426.8457707386
1665,x108y113,3414011.4572694376
1666,x108y114,3414139.614385183
1667,x108y115,3141870.763060783
1668,x108y116,21974378.836710792
1669,x108y117,3556048.2308184747
1670,x108y118,3348005.979226858
1671,x108y119,3342443.056413359
1673,x108y120,3356063.913067369
1674,x108y121,3241593.585594908
1675,x108y122,2939554.692930652
1676,x108y123,3347219.8455823762
1677,x108y124,3226222.824063124
1678,x108y125,3293970.363137998
1679,x108y126,3115750.3518302264
1680,x108y127,3277851.499656659
1681,x108y128,3223503.8345045047
1682,x108y129,3215112.982992883
1684,x108y130,3331141.8541379925
1685,x108y131,3313478.954412029
1686,x108y132,3266822.319247961
1687,x108y133,3254756.2457521935
1688,x108y134,3282741.2465339205
1689,x108y135,3271115.1238624956
1690,x108y136,3267470.1396994134
1691,x108y137,3289473.7554879105
1692,x108y138,3286245.644979613
1693,x108y139,3277062.110480336
1695,x108y140,3276443.941427768
1696,x108y141,3122345.479087104
1697,x108y142,3061756.87943352
1698,x108y143,3549408.2908119853
1699,x108y144,2404728.195527362
1700,x108y145,3226508.924106107
1701,x108y146,3223775.5708798915
1702,x108y147,3185513.6903937175
1703,x108y148,3209657.8472346873
1704,x108y149,6925660.237139807
1706,x108y150,2975544.5123777827
1707,x108y151,29871279.49247841
1708,x108y152,17267754.824244563
1709,x108y153,2692785.018152063
1710,x108y154,3157660.8563614623
1711,x108y155,3178458.3850609255
1712,x108y156,2803318.2933200183
1713,x108y157,3155016.835946398
1714,x108y158,3111425.043273327
1715,x108y159,3063803.071106573
1717,x108y160,3115111.0885364413
1718,x108y161,3135702.3842860623
1719,x108y162,3103727.3535223403
1720,x108y163,2995386.492221336
1721,x108y164,3086315.7747680033
1722,x108y165,3036864.7203026474
1723,x108y166,2852147.658172694
1724,x108y167,3085667.5336820288
1725,x108y168,2575809.4145491817
1726,x108y169,4101867.61178209
1728,x108y170,2084647.3828503203
1729,x108y171,2590688.5441453257
1730,x108y172,1398794.3839525816
1731,x108y173,1995463.0132827307
1732,x108y174,2961448.121644212
1733,x108y175,3040208.2462016176
1734,x108y176,3017480.2327035726
1735,x108y177,2946827.1940368526
1736,x108y178,2822109.2449951586
1737,x108y179,2422155.8469678243
1739,x108y180,2021623.4509398593
1740,x108y181,2324780.6794899493
1741,x108y182,1552625.2574404597
1742,x108y183,3112149.4991629245
1743,x108y184,2320960.7071422446
1744,x108y185,1843515.5502640076
1745,x108y186,1157382.7026096117
1746,x108y187,1452330.9792594572
1747,x108y188,1337593.9411138485
1748,x108y189,1547468.3808226471
1750,x108y190,1434987.1771189347
1751,x108y191,1387840.2696639805
1752,x108y192,2689685.6437134524
1804,x108y52,365599.173553719
1805,x108y53,3726874.147555865
1806,x108y54,3762954.5454545454
1807,x108y55,3761136.3636363633
1808,x108y56,3757500.0
1809,x108y57,3739483.4710743804
1810,x108y58,3750934.202205355
1811,x108y59,3745860.616118416
1813,x108y60,3722484.102501045
1814,x108y61,6628623.927598388
1815,x108y62,39638397.17586719
1816,x108y63,21378072.247122332
1817,x108y64,39541227.43251282
1818,x108y65,3555524.6028832407
1819,x108y66,20100462.350851323
1820,x108y67,3427986.3235788215
1821,x108y68,2773647.3138811225
1822,x108y69,3559727.0794376275
1824,x108y70,3639677.9028942073
1825,x108y71,3584380.1652892563
1826,x108y72,3655289.256198347
1827,x108y73,3673133.3433911433
1828,x108y74,3667458.6776859504
1829,x108y75,3661074.380165289
1830,x108y76,3613884.2975206613
1831,x108y77,3611549.5867768596
1832,x108y78,3634752.0661157025
1833,x108y79,3595578.512396694
1835,x108y80,3630537.1900826446
1836,x108y81,3583202.479338843
1837,x108y82,3208491.73553719
1838,x108y83,3501239.6694214875
1839,x108y84,3553057.8512396696
1840,x108y85,3566012.3966942145
1841,x108y86,3578347.107438016
1842,x108y87,3585020.6611570246
1843,x108y88,3563863.6363636367
1844,x108y89,3573553.7190082646
1846,x108y90,3569400.826446281
1847,x108y91,3559008.26446281
1848,x108y92,3528450.4132231404
1849,x108y93,3554834.7107438017
1850,x108y94,3541301.6528925616
1851,x108y95,3461156.711274558
1852,x108y96,3487275.102112241
1853,x108y97,3294273.007818518
1854,x108y98,3527066.115702479
1855,x108y99,3526157.0247933883
1858,x109y100,3520227.2727272725
1859,x109y101,3504610.7233169046
1860,x109y102,3495518.0860592886
1861,x109y103,3478768.3581277537
1862,x109y104,3418592.215463772
1863,x109y105,3456937.032364689
1864,x109y106,3442643.7580855777
1865,x109y107,3336581.1432011295
1866,x109y108,3464388.1856262847
1867,x109y109,3433005.568299963
1869,x109y110,3421947.332680676
1870,x109y111,3397071.422580259
1871,x109y112,3434923.277725728
1872,x109y113,3428267.812252249
1873,x109y114,3371403.515639168
1874,x109y115,3367989.0212690523
1875,x109y116,3296436.8691303814
1876,x109y117,7928483.544910401
1877,x109y118,3230441.209547946
1878,x109y119,3325696.5738119506
1880,x109y120,3376671.46686644
1881,x109y121,3389384.819582367
1882,x109y122,3364069.251084559
1883,x109y123,3355914.381820316
1884,x109y124,4696090.640460432
1885,x109y125,2856899.4953778503
1886,x109y126,3040400.720707678
1887,x109y127,3110612.063948007
1888,x109y128,3062143.734267872
1889,x109y129,3278684.251432003
1891,x109y130,3296908.184231914
1892,x109y131,3330783.960294083
1893,x109y132,3289888.42922398
1894,x109y133,3277759.6611924395
1895,x109y134,3263167.6163543267
1896,x109y135,3193728.1576197445
1897,x109y136,2752021.776980755
1898,x109y137,2829860.62927768
1899,x109y138,2858033.566530495
1900,x109y139,3649465.282224259
1902,x109y140,2945384.843783975
1903,x109y141,2993857.416857598
1904,x109y142,3250129.873288393
1905,x109y143,3203415.984621634
1906,x109y144,3118075.7782356828
1907,x109y145,3177885.544193286
1908,x109y146,3204334.0191129837
1909,x109y147,3227799.963177201
1910,x109y148,3035061.503310186
1911,x109y149,4255588.74469926
1913,x109y150,3151365.9613041803
1914,x109y151,8174291.823439291
1915,x109y152,21900109.040510416
1916,x109y153,14000764.905654166
1917,x109y154,3174360.142851832
1918,x109y155,3108064.9522869918
1919,x109y156,2930017.976278399
1920,x109y157,3079426.4695131206
1921,x109y158,2675493.868068624
1922,x109y159,3081175.9562662626
1924,x109y160,3135103.305785124
1925,x109y161,3137314.049586777
1926,x109y162,3131538.510745995
1927,x109y163,3107013.6309830267
1928,x109y164,3113871.6131702242
1929,x109y165,3075388.444216801
1930,x109y166,7705319.946874726
1931,x109y167,7817062.266676777
1932,x109y168,2665967.810756462
1933,x109y169,2569616.431481477
1935,x109y170,3680811.0683223777
1936,x109y171,8159238.147927817
1937,x109y172,2023038.1617564994
1938,x109y173,2865954.683182356
1939,x109y174,3044562.7293880694
1940,x109y175,3028604.2269490766
1941,x109y176,3026837.4270561854
1942,x109y177,3001406.965356542
1943,x109y178,2673949.8318741587
1944,x109y179,2359499.8523319955
1946,x109y180,1967615.2802673562
1947,x109y181,1759286.0347012207
1948,x109y182,1651848.1206789233
1949,x109y183,1615275.1572990094
1950,x109y184,1482098.8161176604
1951,x109y185,1226874.6523209454
1952,x109y186,1036480.9291896267
1953,x109y187,1773332.3465351094
1954,x109y188,1331183.1521803092
1955,x109y189,1639842.868029041
1957,x109y190,1760399.1449819882
1958,x109y191,2792042.1219144627
1959,x109y192,2778254.0557170105
2011,x109y52,1548739.6694214877
2012,x109y53,3771136.3636363633
2013,x109y54,3744277.5114933457
2014,x109y55,3733257.7930873134
2015,x109y56,3745024.9365142374
2016,x109y57,3725803.082786581
2017,x109y58,3750867.7685950417
2018,x109y59,3737548.1612718445
2020,x109y60,3711838.8429752067
2021,x109y61,3575545.0757737486
2022,x109y62,3564232.9027463757
2023,x109y63,3636103.756726039
2024,x109y64,6315894.583630221
2025,x109y65,8758183.33317139
2026,x109y66,3508096.807035572
2027,x109y67,3493228.969449777
2028,x109y68,3496376.8008872448
2029,x109y69,3574651.925896109
2031,x109y70,3666714.876033058
2032,x109y71,3653718.6947456324
2033,x109y72,3643891.136478456
2034,x109y73,3667396.694214876
2035,x109y74,3657665.2892561983
2036,x109y75,3650950.4132231404
2037,x109y76,3612582.644628099
2038,x109y77,3634214.876033058
2039,x109y78,3624834.7107438017
2040,x109y79,3631983.4710743804
2042,x109y80,3458677.6859504133
2043,x109y81,3564276.859504132
2044,x109y82,3540516.5289256196
2045,x109y83,3598347.107438016
2046,x109y84,3603078.512396694
2047,x109y85,3602913.223140496
2048,x109y86,3588904.958677686
2049,x109y87,3517252.0661157025
2050,x109y88,3538822.3140495867
2051,x109y89,3536921.487603306
2053,x109y90,3557190.082644628
2054,x109y91,3545702.479338843
2055,x109y92,3567582.644628099
2056,x109y93,3561280.991735537
2057,x109y94,3550971.074380165
2058,x109y95,3532706.611570248
2059,x109y96,2842148.2687440445
2060,x109y97,2726065.579099063
2061,x109y98,3526008.961635432
2062,x109y99,3525082.644628099
2067,x10y114,269720.0338177664
2068,x10y115,1290446.6539202095
2069,x10y116,1132367.9861366514
2070,x10y117,691673.5537190082
2071,x10y118,1322698.4092621838
2072,x10y119,2572727.428114137
2073,x10y120,3135979.7428488224
2074,x10y121,3207716.6785206823
2075,x10y122,3256720.5310557317
2076,x10y123,3282624.1027208376
2077,x10y124,3342646.266931938
2078,x10y125,3346996.276060014
2079,x10y126,3344455.01267432
2080,x10y127,3336055.5405658716
2081,x10y128,3290747.4463207703
2082,x10y129,3329153.6201472804
2083,x10y130,3280681.935375342
2084,x10y131,3242618.7558535123
2085,x10y132,3303733.620772637
2086,x10y133,3249454.9627719563
2087,x10y134,3240513.204705909
2088,x10y135,3169549.907420261
2089,x10y136,3163570.7223919546
2090,x10y137,3252033.7403499573
2091,x10y138,3267132.5114259636
2092,x10y139,3227465.268213799
2093,x10y140,3226689.4646990295
2094,x10y141,3180867.7685950417
2095,x10y142,3144179.434056283
